HKQuantityTypeIdentifierHeartRateVariabilitySDNN
type,sourceName,sourceVersion,device,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-23 16:44:54 +0200,2021-11-23 16:43:48 +0200,2021-11-23 16:44:47 +0200,28.7867,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-23 20:00:32 +0200,2021-11-23 19:59:26 +0200,2021-11-23 20:00:25 +0200,51.301,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-23 23:33:08 +0200,2021-11-23 23:32:02 +0200,2021-11-23 23:33:02 +0200,50.3694,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-24 09:26:35 +0200,2021-11-24 09:25:29 +0200,2021-11-24 09:26:28 +0200,18.0745,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-24 11:38:45 +0200,2021-11-24 11:37:43 +0200,2021-11-24 11:38:43 +0200,50.2538,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-24 15:39:49 +0200,2021-11-24 15:38:48 +0200,2021-11-24 15:39:47 +0200,73.4534,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-24 19:33:31 +0200,2021-11-24 19:32:28 +0200,2021-11-24 19:33:28 +0200,44.5065,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-24 23:35:53 +0200,2021-11-24 23:34:47 +0200,2021-11-24 23:35:46 +0200,65.4414,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-25 10:01:32 +0200,2021-11-25 10:00:30 +0200,2021-11-25 10:01:29 +0200,59.3885,
HKQuantityTypeIdentifierHeartRateVariabilitySDNN,Phillip’s Apple Watch,8.1,<<HKDevice: 0x280bc9130> name:Apple Watch manufacturer:Apple Inc. model:Watch hardware:Watch67 software:8.1>,ms,2021-11-25 11:36:32 +0200,2021-11-25 11:35:26 +0200,2021-11-25 11:36:24 +0200,89.8248,
