HKQuantityTypeIdentifierWalkingStepLength
type,sourceName,sourceVersion,device,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:19:12 +0200,2021-11-08 18:07:23 +0200,2021-11-08 18:07:39 +0200,73,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:19:12 +0200,2021-11-08 18:11:14 +0200,2021-11-08 18:11:16 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:19:12 +0200,2021-11-08 18:16:11 +0200,2021-11-08 18:16:19 +0200,71,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:19:12 +0200,2021-11-08 18:17:51 +0200,2021-11-08 18:18:08 +0200,69,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:46:04 +0200,2021-11-08 18:18:24 +0200,2021-11-08 18:18:50 +0200,64,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:46:04 +0200,2021-11-08 18:21:48 +0200,2021-11-08 18:22:04 +0200,66,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:46:04 +0200,2021-11-08 18:29:05 +0200,2021-11-08 18:29:23 +0200,68,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-08 18:46:04 +0200,2021-11-08 18:29:44 +0200,2021-11-08 18:30:04 +0200,69,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 11:31:19 +0200,2021-11-09 11:17:03 +0200,2021-11-09 11:21:48 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 11:54:12 +0200,2021-11-09 11:41:55 +0200,2021-11-09 11:42:10 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 11:54:12 +0200,2021-11-09 11:42:47 +0200,2021-11-09 11:43:22 +0200,65,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 11:54:12 +0200,2021-11-09 11:43:32 +0200,2021-11-09 11:43:34 +0200,66,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 11:54:12 +0200,2021-11-09 11:51:59 +0200,2021-11-09 11:52:11 +0200,60,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 13:51:21 +0200,2021-11-09 13:29:39 +0200,2021-11-09 13:29:43 +0200,69,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 13:51:21 +0200,2021-11-09 13:35:15 +0200,2021-11-09 13:35:18 +0200,48,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 13:51:21 +0200,2021-11-09 13:36:24 +0200,2021-11-09 13:41:21 +0200,69,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 13:51:21 +0200,2021-11-09 13:42:40 +0200,2021-11-09 13:44:33 +0200,69,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 13:51:21 +0200,2021-11-09 13:45:00 +0200,2021-11-09 13:45:46 +0200,67,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 13:51:21 +0200,2021-11-09 13:45:57 +0200,2021-11-09 13:46:27 +0200,66,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 16:41:00 +0200,2021-11-09 16:27:32 +0200,2021-11-09 16:32:31 +0200,71,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 16:41:00 +0200,2021-11-09 16:32:33 +0200,2021-11-09 16:34:16 +0200,71,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 16:41:00 +0200,2021-11-09 16:38:38 +0200,2021-11-09 16:39:19 +0200,75,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 16:57:33 +0200,2021-11-09 16:40:26 +0200,2021-11-09 16:40:40 +0200,70,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 19:08:19 +0200,2021-11-09 18:24:36 +0200,2021-11-09 18:24:38 +0200,67,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-09 19:08:19 +0200,2021-11-09 18:25:17 +0200,2021-11-09 18:25:21 +0200,67,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 09:56:18 +0200,2021-11-10 09:09:02 +0200,2021-11-10 09:09:05 +0200,59,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 13:00:07 +0200,2021-11-10 12:46:09 +0200,2021-11-10 12:48:36 +0200,68,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 13:00:07 +0200,2021-11-10 12:48:55 +0200,2021-11-10 12:49:38 +0200,68,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 13:00:07 +0200,2021-11-10 12:50:18 +0200,2021-11-10 12:53:51 +0200,72,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 15:08:17 +0200,2021-11-10 14:40:03 +0200,2021-11-10 14:40:15 +0200,58,
HKQuantityTypeIdentifierWalkingStepLength,iPhone 13 Pro,15.0,<<HKDevice: 0x280bf81e0> name:iPhone manufacturer:Apple Inc. model:iPhone hardware:iPhone142 software:15.0>,cm,2021-11-10 15:08:17 +0200,2021-11-10 14:41:01 +0200,2021-11-10 14:41:03 +0200,74,
